ecosystem,name,version,state_presence,state_status,severity,alert_status,alert_route,scan_finished_ms,last_error
npm,@servicetitan/moneyout-api-client,1.29.2,present,scanned,malware,pending,default,1785853882712,""
npm,@servicetitan/moneyout-api-client,1.29.3,present,scanned,malware,pending,default,1785853882617,""
npm,@servicetitan/moneyout-api-client,1.29.4,present,scanned,malware,pending,default,1785853882648,""
npm,@servicetitan/moneyout-api-client,1.29.5,present,scanned,malware,sent,default,1785844182406,""
npm,@servicetitan/moneyout-api-client,1.29.6,present,scanned,malware,sent,default,1785846055770,""
npm,@servicetitan/moneyout-api-client,1.29.7,present,scanned,malware,sent,default,1785847396675,""
npm,@servicetitan/mpa-components,2.5.1,present,scanned,malware,pending,default,1785853882747,""
npm,@servicetitan/mpa-components,2.5.2,present,scanned,malware,pending,default,1785853882457,""
npm,@servicetitan/mpa-components,2.5.3,present,scanned,malware,pending,default,1785853883424,""
npm,@servicetitan/mpa-components,2.5.4,present,scanned,malware,pending,default,1785853883115,""
npm,@servicetitan/mpa-components,2.5.5,present,scanned,malware,sent,default,1785844292783,""
npm,@servicetitan/mpa-components,2.5.6,present,scanned,malware,sent,default,1785846254070,""
npm,@servicetitan/mpa-components,2.5.7,present,scanned,malware,sent,default,1785847484219,""
npm,@servicetitan/navigation,14.1.1,present,scanned,malware,sent,default,1785846567519,""
npm,@servicetitan/navigation,14.1.2,present,scanned,malware,sent,default,1785846567610,""
npm,@servicetitan/navigation,14.1.3,present,scanned,malware,sent,default,1785846567565,""
npm,@servicetitan/navigation,14.1.4,present,scanned,malware,sent,default,1785846567887,""
npm,@servicetitan/navigation,14.1.5,present,scanned,malware,sent,default,1785846567710,""
npm,@servicetitan/navigation,14.1.6,present,scanned,malware,sent,default,1785846145603,""
npm,@servicetitan/navigation,14.1.7,present,scanned,malware,sent,default,1785847439184,""
npm,@servicetitan/notifications,41.3.1,present,scanned,malware,sent,default,1785846567476,""
npm,@servicetitan/notifications,41.3.2,present,scanned,malware,sent,default,1785846567797,""
npm,@servicetitan/notifications,41.3.3,present,scanned,malware,sent,default,1785846567357,""
npm,@servicetitan/notifications,41.3.4,present,scanned,malware,sent,default,1785846568241,""
npm,@servicetitan/notifications,41.3.5,present,scanned,malware,sent,default,1785844233409,""
npm,@servicetitan/notifications,41.3.6,present,scanned,malware,sent,default,1785846275429,""
npm,@servicetitan/notifications,41.3.7,present,scanned,malware,sent,default,1785847526060,""
npm,@servicetitan/onboarding-ui,18.5.1,present,scanned,malware,sent,default,1785843780626,""
npm,@servicetitan/onboarding-ui,18.5.2,present,scanned,malware,sent,default,1785843782196,""
npm,@servicetitan/onboarding-ui,18.5.3,present,scanned,malware,sent,default,1785843783756,""
npm,@servicetitan/onboarding-ui,18.5.4,present,scanned,malware,sent,default,1785843791074,""
npm,@servicetitan/onboarding-ui,18.5.5,present,scanned,malware,sent,default,1785844343197,""
npm,@servicetitan/onboarding-ui,18.5.6,present,scanned,malware,sent,default,1785846145109,""
npm,@servicetitan/onboarding-ui,18.5.7,present,scanned,malware,sent,default,1785847438446,""
npm,@servicetitan/quick-actions,1.15.2,present,scanned,malware,sent,default,1785843833337,""
npm,@servicetitan/quick-actions,1.15.3,present,scanned,malware,sent,default,1785843859875,""
npm,@servicetitan/quick-actions,1.15.4,present,scanned,malware,sent,default,1785843870911,""
npm,@servicetitan/quick-actions,1.15.5,present,scanned,malware,sent,default,1785843900830,""
npm,@servicetitan/quick-actions,1.15.6,present,scanned,malware,sent,default,1785844156760,""
npm,@servicetitan/quick-actions,1.15.7,present,scanned,malware,sent,default,1785846275447,""
npm,@servicetitan/quick-actions,1.15.8,present,scanned,malware,sent,default,1785847417570,""
npm,@servicetitan/react-hooks,7.7.1,present,scanned,malware,sent,default,1785843964928,""
npm,@servicetitan/react-hooks,7.7.2,present,scanned,malware,sent,default,1785843965447,""
npm,@servicetitan/react-hooks,7.7.3,present,scanned,malware,sent,default,1785843986370,""
npm,@servicetitan/react-hooks,7.7.4,present,scanned,malware,sent,default,1785844005964,""
npm,@servicetitan/react-hooks,7.7.5,present,scanned,malware,sent,default,1785844156770,""
npm,@servicetitan/react-hooks,7.7.6,present,scanned,malware,sent,default,1785846145593,""
npm,@servicetitan/react-hooks,7.7.7,present,scanned,malware,sent,default,1785847484347,""
npm,@servicetitan/react-ioc,38.1.1,present,scanned,malware,pending,default,1785853883297,""
npm,@servicetitan/react-ioc,38.1.2,present,scanned,malware,pending,default,1785853883456,""
npm,@servicetitan/react-ioc,38.1.3,present,scanned,malware,pending,default,1785853883203,""
npm,@servicetitan/react-ioc,38.1.4,present,scanned,malware,pending,default,1785853883358,""
npm,@servicetitan/react-ioc,38.1.5,present,scanned,malware,sent,default,1785843941381,""
npm,@servicetitan/react-ioc,38.1.6,present,scanned,malware,sent,default,1785845985671,""
npm,@servicetitan/react-ioc,38.1.7,present,scanned,malware,sent,default,1785847337983,""
npm,@servicetitan/responsive,6.1.1,present,scanned,malware,sent,default,1785846569576,""
npm,@servicetitan/responsive,6.1.2,present,scanned,malware,sent,default,1785846569423,""
npm,@servicetitan/responsive,6.1.3,present,scanned,malware,sent,default,1785846569458,""
npm,@servicetitan/responsive,6.1.4,present,scanned,malware,sent,default,1785846569388,""
npm,@servicetitan/responsive,6.1.5,present,scanned,malware,sent,default,1785846569499,""
npm,@servicetitan/responsive,6.1.6,present,scanned,malware,sent,default,1785846145562,""
npm,@servicetitan/responsive,6.1.7,present,scanned,malware,sent,default,1785847417563,""
npm,@servicetitan/restrict-imports,38.1.1,present,scanned,malware,pending,default,1785853883388,""
npm,@servicetitan/restrict-imports,38.1.2,present,scanned,malware,pending,default,1785853883326,""
npm,@servicetitan/restrict-imports,38.1.3,present,scanned,malware,pending,default,1785853883234,""
npm,@servicetitan/restrict-imports,38.1.4,present,scanned,malware,pending,default,1785853883264,""
npm,@servicetitan/restrict-imports,38.1.5,present,scanned,malware,sent,default,1785844032951,""
npm,@servicetitan/restrict-imports,38.1.6,present,scanned,malware,sent,default,1785846116058,""
npm,@servicetitan/restrict-imports,38.1.7,present,scanned,malware,sent,default,1785847417558,""
npm,@servicetitan/schema-comparison,0.1.3,present,scanned,malware,pending,default,1785853883952,""
npm,@servicetitan/schema-comparison,0.1.4,present,scanned,malware,pending,default,1785853883847,""
npm,@servicetitan/schema-comparison,0.1.5,present,scanned,malware,pending,default,1785853883892,""
npm,@servicetitan/schema-comparison,0.1.6,present,scanned,malware,pending,default,1785853883922,""
npm,@servicetitan/schema-comparison,0.1.7,present,scanned,malware,sent,default,1785843792186,""
npm,@servicetitan/schema-comparison,0.1.8,present,scanned,malware,sent,default,1785846070963,""
npm,@servicetitan/schema-comparison,0.1.9,present,scanned,malware,sent,default,1785847276382,""
npm,@servicetitan/skeleton,9.2.10,present,scanned,malware,sent,default,1785847266303,""
npm,@servicetitan/skeleton,9.2.4,present,scanned,malware,sent,default,1785846569352,""
npm,@servicetitan/skeleton,9.2.5,present,scanned,malware,sent,default,1785846569536,""
npm,@servicetitan/skeleton,9.2.6,present,scanned,malware,sent,default,1785846569318,""
npm,@servicetitan/skeleton,9.2.7,present,scanned,malware,sent,default,1785846568350,""
npm,@servicetitan/skeleton,9.2.8,present,scanned,malware,sent,default,1785846569968,""
npm,@servicetitan/skeleton,9.2.9,present,scanned,malware,sent,default,1785846569892,""
npm,@servicetitan/standalone-core-feature-gates,1.11.10,present,scanned,malware,sent,default,1785847276405,""
npm,@servicetitan/standalone-core-feature-gates,1.11.4,present,scanned,malware,pending,default,1785853884084,""
npm,@servicetitan/standalone-core-feature-gates,1.11.5,present,scanned,malware,pending,default,1785853884052,""
npm,@servicetitan/standalone-core-feature-gates,1.11.6,present,scanned,malware,pending,default,1785853884116,""
npm,@servicetitan/standalone-core-feature-gates,1.11.7,present,scanned,malware,pending,default,1785853884148,""
npm,@servicetitan/standalone-core-feature-gates,1.11.8,present,scanned,malware,sent,default,1785844006427,""
npm,@servicetitan/standalone-core-feature-gates,1.11.9,present,scanned,malware,sent,default,1785845985660,""
npm,@servicetitan/standalone-feature-flags,2.3.2,present,scanned,malware,pending,default,1785853883986,""
npm,@servicetitan/standalone-feature-flags,2.3.3,present,scanned,malware,pending,default,1785853884019,""
npm,@servicetitan/standalone-feature-flags,2.3.4,present,scanned,malware,pending,default,1785853884504,""
npm,@servicetitan/standalone-feature-flags,2.3.5,present,scanned,malware,pending,default,1785853884777,""
npm,@servicetitan/standalone-feature-flags,2.3.6,present,scanned,malware,sent,default,1785844182229,""
npm,@servicetitan/standalone-feature-flags,2.3.7,present,scanned,malware,sent,default,1785845971049,""
npm,@servicetitan/standalone-feature-flags,2.3.8,present,scanned,malware,sent,default,1785847526045,""
npm,@servicetitan/standalone-root,1.11.3,present,scanned,malware,pending,default,1785853884742,""
npm,@servicetitan/standalone-root,1.11.4,present,scanned,malware,pending,default,1785853884705,""
npm,@servicetitan/standalone-root,1.11.5,present,scanned,malware,pending,default,1785853884570,""
npm,@servicetitan/standalone-root,1.11.6,present,scanned,malware,pending,default,1785853884669,""
npm,@servicetitan/standalone-root,1.11.7,present,scanned,malware,sent,default,1785844217810,""
npm,@servicetitan/standalone-root,1.11.8,present,scanned,malware,sent,default,1785845936966,""
npm,@servicetitan/standalone-root,1.11.9,present,scanned,malware,sent,default,1785847462717,""
npm,@servicetitan/standalone-tm-api,1.1.1,present,scanned,malware,pending,default,1785853884838,""
npm,@servicetitan/standalone-tm-api,1.1.2,present,scanned,malware,pending,default,1785853884633,""
npm,@servicetitan/standalone-tm-api,1.1.3,present,scanned,malware,pending,default,1785853884808,""
npm,@servicetitan/standalone-tm-api,1.1.4,present,scanned,malware,pending,default,1785853884601,""
npm,@servicetitan/standalone-tm-api,1.1.5,present,scanned,malware,sent,default,1785844182325,""
npm,@servicetitan/standalone-tm-api,1.1.6,present,scanned,malware,sent,default,1785846071983,""
npm,@servicetitan/standalone-tm-api,1.1.7,present,scanned,malware,sent,default,1785847276414,""
npm,@servicetitan/standalone-ui,2.2.10,present,scanned,malware,sent,default,1785847338058,""
npm,@servicetitan/standalone-ui,2.2.4,present,scanned,malware,sent,default,1785846570275,""
npm,@servicetitan/standalone-ui,2.2.5,present,scanned,malware,sent,default,1785846570142,""
npm,@servicetitan/standalone-ui,2.2.6,present,scanned,malware,sent,default,1785846570236,""
npm,@servicetitan/standalone-ui,2.2.7,present,scanned,malware,sent,default,1785846570049,""
npm,@servicetitan/standalone-ui,2.2.8,present,scanned,malware,sent,default,1785846570092,""
npm,@servicetitan/standalone-ui,2.2.9,present,scanned,malware,sent,default,1785846570194,""
npm,@servicetitan/startup,38.1.1,present,scanned,malware,pending,default,1785853885900,""
npm,@servicetitan/startup,38.1.2,present,scanned,malware,pending,default,1785853885738,""
npm,@servicetitan/startup,38.1.3,present,scanned,malware,pending,default,1785853885819,""
npm,@servicetitan/startup,38.1.4,present,scanned,malware,pending,default,1785853885658,""
npm,@servicetitan/startup,38.1.5,present,scanned,malware,sent,default,1785844310467,""
npm,@servicetitan/startup,38.1.6,present,scanned,malware,sent,default,1785845986049,""
npm,@servicetitan/startup,38.1.7,present,scanned,malware,sent,default,1785847463076,""
npm,@servicetitan/startup-jest,2.2.1,present,scanned,malware,pending,default,1785853885379,""
npm,@servicetitan/startup-jest,2.2.2,present,scanned,malware,pending,default,1785853885344,""
npm,@servicetitan/startup-jest,2.2.3,present,scanned,malware,pending,default,1785853885273,""
npm,@servicetitan/startup-jest,2.2.4,present,scanned,malware,pending,default,1785853885314,""
npm,@servicetitan/startup-jest,2.2.5,present,scanned,malware,sent,default,1785843726237,""
npm,@servicetitan/startup-jest,2.2.6,present,scanned,malware,sent,default,1785845902039,""
npm,@servicetitan/startup-jest,2.2.7,present,scanned,malware,sent,default,1785847545009,""
npm,@servicetitan/startup-mfe-compat,0.5.1,present,scanned,malware,pending,default,1785853885458,""
npm,@servicetitan/startup-mfe-compat,0.5.2,present,scanned,malware,pending,default,1785853885415,""
npm,@servicetitan/startup-mfe-compat,0.5.3,present,scanned,malware,pending,default,1785853886278,""
npm,@servicetitan/startup-mfe-compat,0.5.4,present,scanned,malware,pending,default,1785853886350,""
npm,@servicetitan/startup-mfe-compat,0.5.5,present,scanned,malware,sent,default,1785844233430,""
npm,@servicetitan/startup-mfe-compat,0.5.6,present,scanned,malware,sent,default,1785845954779,""
npm,@servicetitan/startup-mfe-compat,0.5.7,present,scanned,malware,sent,default,1785847337966,""
npm,@servicetitan/startup-utils,38.1.1,present,scanned,malware,pending,default,1785853886440,""
npm,@servicetitan/startup-utils,38.1.2,present,scanned,malware,pending,default,1785853886317,""
npm,@servicetitan/startup-utils,38.1.3,present,scanned,malware,pending,default,1785853886380,""
npm,@servicetitan/startup-utils,38.1.4,present,scanned,malware,pending,default,1785853886410,""
npm,@servicetitan/startup-utils,38.1.5,present,scanned,malware,sent,default,1785844217986,""
npm,@servicetitan/startup-utils,38.1.6,present,scanned,malware,sent,default,1785846295806,""
npm,@servicetitan/startup-utils,38.1.7,present,scanned,malware,sent,default,1785847337879,""
npm,@servicetitan/stylelint-config,38.1.1,present,scanned,malware,sent,default,1785844389162,""
npm,@servicetitan/stylelint-config,38.1.2,present,scanned,malware,sent,default,1785844430937,""
npm,@servicetitan/stylelint-config,38.1.3,present,scanned,malware,sent,default,1785844431674,""
npm,@servicetitan/stylelint-config,38.1.4,present,scanned,malware,sent,default,1785844481692,""
npm,@servicetitan/stylelint-config,38.1.5,present,scanned,malware,sent,default,1785844156726,""
npm,@servicetitan/stylelint-config,38.1.6,present,scanned,malware,sent,default,1785846334405,""
npm,@servicetitan/stylelint-config,38.1.7,present,scanned,malware,sent,default,1785847462561,""
npm,@servicetitan/suppress-warnings,38.1.1,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/suppress-warnings,38.1.2,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/suppress-warnings,38.1.3,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/suppress-warnings,38.1.4,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/suppress-warnings,38.1.5,present,scanned,malware,sent,default,1785843735294,""
npm,@servicetitan/suppress-warnings,38.1.6,present,scanned,malware,sent,default,1785845901969,""
npm,@servicetitan/suppress-warnings,38.1.7,present,scanned,malware,pending,default,1785854360000,""
npm,@servicetitan/table,41.3.1,present,scanned,malware,sent,default,1785843764218,""
npm,@servicetitan/table,41.3.2,present,scanned,malware,sent,default,1785843764187,""
npm,@servicetitan/table,41.3.3,present,scanned,malware,sent,default,1785843764171,""
npm,@servicetitan/table,41.3.4,present,scanned,malware,sent,default,1785843764203,""
npm,@servicetitan/table,41.3.5,present,scanned,malware,sent,default,1785846570737,""
npm,@servicetitan/table,41.3.6,present,scanned,malware,sent,default,1785846571178,""
npm,@servicetitan/table,41.3.7,present,scanned,malware,sent,default,1785847566895,""
npm,@servicetitan/tanstack-query-mobx,6.2.1,present,scanned,malware,sent,default,1785843965069,""
npm,@servicetitan/tanstack-query-mobx,6.2.2,present,scanned,malware,sent,default,1785843985841,""
npm,@servicetitan/tanstack-query-mobx,6.2.3,present,scanned,malware,sent,default,1785843986380,""
npm,@servicetitan/tanstack-query-mobx,6.2.4,present,scanned,malware,sent,default,1785844005969,""
npm,@servicetitan/tanstack-query-mobx,6.2.5,present,scanned,malware,sent,default,1785844250672,""
npm,@servicetitan/tanstack-query-mobx,6.2.6,present,scanned,malware,sent,default,1785846315786,""
npm,@servicetitan/tanstack-query-mobx,6.2.7,present,scanned,malware,sent,default,1785847567666,""
npm,@servicetitan/temporal-lite,3.4.1,present,scanned,malware,pending,default,1785853886967,""
npm,@servicetitan/temporal-lite,3.4.2,present,scanned,malware,pending,default,1785853886893,""
npm,@servicetitan/temporal-lite,3.4.3,present,scanned,malware,pending,default,1785853886936,""
npm,@servicetitan/temporal-lite,3.4.4,present,scanned,malware,pending,default,1785853887183,""
npm,@servicetitan/temporal-lite,3.4.5,present,scanned,malware,sent,default,1785844233414,""
npm,@servicetitan/temporal-lite,3.4.6,present,scanned,malware,sent,default,1785845954773,""
npm,@servicetitan/temporal-lite,3.4.7,present,scanned,malware,sent,default,1785847545147,""
npm,@servicetitan/testing-library,6.6.1,present,scanned,malware,sent,default,1785843964933,""
npm,@servicetitan/testing-library,6.6.2,present,scanned,malware,sent,default,1785843965437,""
npm,@servicetitan/testing-library,6.6.3,present,scanned,malware,sent,default,1785843986359,""
npm,@servicetitan/testing-library,6.6.4,present,scanned,malware,sent,default,1785844005979,""
npm,@servicetitan/testing-library,6.6.5,present,scanned,malware,sent,default,1785844199291,""
npm,@servicetitan/testing-library,6.6.6,present,scanned,malware,sent,default,1785846297370,""
npm,@servicetitan/testing-library,6.6.7,present,scanned,malware,sent,default,1785847596904,""
npm,@servicetitan/thoughtspot-theme,1.7.1,present,scanned,malware,sent,default,1785844324047,""
npm,@servicetitan/thoughtspot-theme,1.7.2,present,scanned,malware,sent,default,1785844324070,""
npm,@servicetitan/thoughtspot-theme,1.7.3,present,scanned,malware,sent,default,1785844324094,""
npm,@servicetitan/thoughtspot-theme,1.7.4,present,scanned,malware,sent,default,1785844324122,""
npm,@servicetitan/thoughtspot-theme,1.7.5,present,scanned,malware,sent,default,1785843792250,""
npm,@servicetitan/thoughtspot-theme,1.7.6,present,scanned,malware,sent,default,1785846013520,""
npm,@servicetitan/thoughtspot-theme,1.7.7,present,scanned,malware,sent,default,1785847254623,""
npm,@servicetitan/time-zones,3.8.1,present,scanned,malware,sent,default,1785846572047,""
npm,@servicetitan/time-zones,3.8.2,present,scanned,malware,sent,default,1785846571845,""
npm,@servicetitan/time-zones,3.8.3,present,scanned,malware,sent,default,1785846572011,""
npm,@servicetitan/time-zones,3.8.4,present,scanned,malware,sent,default,1785846571803,""
npm,@servicetitan/time-zones,3.8.5,present,scanned,malware,sent,default,1785844183171,""
npm,@servicetitan/time-zones,3.8.6,present,scanned,malware,sent,default,1785846275582,""
npm,@servicetitan/time-zones,3.8.7,present,scanned,malware,sent,default,1785847462818,""
npm,@servicetitan/titan-chat-ui,7.1.3,present,scanned,malware,pending,default,1785853887221,""
npm,@servicetitan/titan-chat-ui,7.1.4,present,scanned,malware,pending,default,1785853887081,""
npm,@servicetitan/titan-chat-ui,7.1.5,present,scanned,malware,pending,default,1785853887044,""
npm,@servicetitan/titan-chat-ui,7.1.6,present,scanned,malware,pending,default,1785853887006,""
npm,@servicetitan/titan-chat-ui,7.1.7,present,scanned,malware,sent,default,1785844250633,""
npm,@servicetitan/titan-chat-ui,7.1.8,present,scanned,malware,sent,default,1785846315767,""
npm,@servicetitan/titan-chat-ui,7.1.9,present,scanned,malware,sent,default,1785847545005,""
npm,@servicetitan/titan-chat-ui-anvil2,9.0.1,present,scanned,malware,sent,default,1785844052368,""
npm,@servicetitan/titan-chat-ui-anvil2,9.0.2,present,scanned,malware,sent,default,1785844052849,""
npm,@servicetitan/titan-chat-ui-anvil2,9.0.3,present,scanned,malware,sent,default,1785844078704,""
npm,@servicetitan/titan-chat-ui-anvil2,9.0.4,present,scanned,malware,sent,default,1785844080974,""
npm,@servicetitan/titan-chat-ui-anvil2,9.0.5,present,scanned,malware,sent,default,1785844309536,""
npm,@servicetitan/titan-chat-ui-anvil2,9.0.6,present,scanned,malware,sent,default,1785846274848,""
npm,@servicetitan/titan-chat-ui-anvil2,9.0.7,present,scanned,malware,sent,default,1785847596237,""
npm,@servicetitan/titan-chat-ui-common,9.0.1,present,scanned,malware,pending,default,1785853887148,""
npm,@servicetitan/titan-chat-ui-common,9.0.2,present,scanned,malware,pending,default,1785853887114,""
npm,@servicetitan/titan-chat-ui-common,9.0.3,present,scanned,malware,pending,default,1785853887668,""
npm,@servicetitan/titan-chat-ui-common,9.0.4,present,scanned,malware,pending,default,1785853887777,""
npm,@servicetitan/titan-chat-ui-common,9.0.5,present,scanned,malware,sent,default,1785844033012,""
npm,@servicetitan/titan-chat-ui-common,9.0.6,present,scanned,malware,sent,default,1785846055747,""
npm,@servicetitan/titan-chat-ui-common,9.0.7,present,scanned,malware,sent,default,1785847545030,""
npm,@servicetitan/titan-chat-ui-cypress,2.1.3,present,scanned,malware,pending,default,1785853887702,""
npm,@servicetitan/titan-chat-ui-cypress,2.1.4,present,scanned,malware,pending,default,1785853887629,""
npm,@servicetitan/titan-chat-ui-cypress,2.1.5,present,scanned,malware,pending,default,1785853887736,""
npm,@servicetitan/titan-chat-ui-cypress,2.1.6,present,scanned,malware,pending,default,1785853887817,""
npm,@servicetitan/titan-chat-ui-cypress,2.1.7,present,scanned,malware,sent,default,1785844123902,""
npm,@servicetitan/titan-chat-ui-cypress,2.1.8,present,scanned,malware,sent,default,1785845902068,""
npm,@servicetitan/titan-chat-ui-cypress,2.1.9,present,scanned,malware,sent,default,1785847484151,""
npm,@servicetitan/titan-chatbot-api,9.0.1,present,scanned,malware,sent,default,1785844052361,""
npm,@servicetitan/titan-chatbot-api,9.0.2,present,scanned,malware,sent,default,1785844052856,""
npm,@servicetitan/titan-chatbot-api,9.0.3,present,scanned,malware,sent,default,1785844078711,""
npm,@servicetitan/titan-chatbot-api,9.0.4,present,scanned,malware,sent,default,1785844079925,""
npm,@servicetitan/titan-chatbot-api,9.0.5,present,scanned,malware,sent,default,1785844231871,""
npm,@servicetitan/titan-chatbot-api,9.0.6,present,scanned,malware,sent,default,1785846145098,""
npm,@servicetitan/titan-chatbot-api,9.0.7,present,scanned,malware,sent,default,1785847525580,""
npm,@servicetitan/titan-chatbot-client,2.1.3,present,scanned,malware,sent,default,1785844154585,""
npm,@servicetitan/titan-chatbot-client,2.1.4,present,scanned,malware,sent,default,1785844155138,""
npm,@servicetitan/titan-chatbot-client,2.1.5,present,scanned,malware,sent,default,1785844155757,""
npm,@servicetitan/titan-chatbot-client,2.1.6,present,scanned,malware,sent,default,1785844156282,""
npm,@servicetitan/titan-chatbot-client,2.1.7,present,scanned,malware,sent,default,1785844233437,""
npm,@servicetitan/titan-chatbot-client,2.1.8,present,scanned,malware,sent,default,1785846073198,""
npm,@servicetitan/titan-chatbot-client,2.1.9,present,scanned,malware,sent,default,1785847463414,""
npm,@servicetitan/titan-chatbot-ui,7.1.3,present,scanned,malware,sent,default,1785844291538,""
npm,@servicetitan/titan-chatbot-ui,7.1.4,present,scanned,malware,sent,default,1785844291543,""
npm,@servicetitan/titan-chatbot-ui,7.1.5,present,scanned,malware,sent,default,1785844291550,""
npm,@servicetitan/titan-chatbot-ui,7.1.6,present,scanned,malware,sent,default,1785844291554,""
npm,@servicetitan/titan-chatbot-ui,7.1.7,present,scanned,malware,sent,default,1785844199278,""
npm,@servicetitan/titan-chatbot-ui,7.1.8,present,scanned,malware,sent,default,1785846314125,""
npm,@servicetitan/titan-chatbot-ui,7.1.9,present,scanned,malware,sent,default,1785847438369,""
npm,@servicetitan/titan-chatbot-ui-anvil2,9.0.1,present,scanned,malware,sent,default,1785844052357,""
npm,@servicetitan/titan-chatbot-ui-anvil2,9.0.2,present,scanned,malware,sent,default,1785844052822,""
npm,@servicetitan/titan-chatbot-ui-anvil2,9.0.3,present,scanned,malware,sent,default,1785844079470,""
npm,@servicetitan/titan-chatbot-ui-anvil2,9.0.4,present,scanned,malware,sent,default,1785844080953,""
npm,@servicetitan/titan-chatbot-ui-anvil2,9.0.5,present,scanned,malware,sent,default,1785844309522,""
npm,@servicetitan/titan-chatbot-ui-anvil2,9.0.6,present,scanned,malware,sent,default,1785846274850,""
npm,@servicetitan/titan-chatbot-ui-anvil2,9.0.7,present,scanned,malware,sent,default,1785847544527,""
npm,@servicetitan/titan-chatbot-ui-cypress,9.0.1,present,scanned,malware,sent,default,1785844052352,""
npm,@servicetitan/titan-chatbot-ui-cypress,9.0.2,present,scanned,malware,sent,default,1785844052561,""
npm,@servicetitan/titan-chatbot-ui-cypress,9.0.3,present,scanned,malware,sent,default,1785844078690,""
npm,@servicetitan/titan-chatbot-ui-cypress,9.0.4,present,scanned,malware,sent,default,1785844079909,""
npm,@servicetitan/titan-chatbot-ui-cypress,9.0.5,present,scanned,malware,sent,default,1785843918541,""
npm,@servicetitan/titan-chatbot-ui-cypress,9.0.6,present,scanned,malware,sent,default,1785846012982,""
npm,@servicetitan/titan-chatbot-ui-cypress,9.0.7,present,scanned,malware,sent,default,1785847291730,""
npm,@servicetitan/tokens,12.9.1,present,scanned,malware,pending,default,1785854236000,""
npm,@servicetitan/tokens,12.9.2,present,scanned,malware,pending,default,1785853888073,""
npm,@servicetitan/tokens,12.9.3,present,scanned,malware,pending,default,1785853888038,""
npm,@servicetitan/tokens,12.9.4,present,scanned,malware,pending,default,1785853888108,""
npm,@servicetitan/tokens,12.9.5,present,scanned,malware,sent,default,1785844346955,""
npm,@servicetitan/tokens,12.9.6,present,scanned,malware,sent,default,1785846315780,""
npm,@servicetitan/tokens,12.9.7,present,scanned,malware,sent,default,1785847568276,""
npm,@servicetitan/toolbelt-shared-registry,1.14.1,present,scanned,malware,pending,default,1785853888694,""
npm,@servicetitan/toolbelt-shared-registry,1.14.2,present,scanned,malware,pending,default,1785853888820,""
npm,@servicetitan/toolbelt-shared-registry,1.14.3,present,scanned,malware,pending,default,1785853888788,""
npm,@servicetitan/toolbelt-shared-registry,1.14.4,present,scanned,malware,pending,default,1785853888756,""
npm,@servicetitan/toolbelt-shared-registry,1.14.5,present,scanned,malware,sent,default,1785843941365,""
npm,@servicetitan/toolbelt-shared-registry,1.14.6,present,scanned,malware,sent,default,1785846314638,""
npm,@servicetitan/toolbelt-shared-registry,1.14.7,present,scanned,malware,sent,default,1785847337970,""
npm,@servicetitan/uikit-docs,22.11.1,present,scanned,malware,pending,default,1785853888724,""
npm,@servicetitan/uikit-docs,22.11.2,present,scanned,malware,pending,default,1785853888662,""
npm,@servicetitan/uikit-docs,22.11.3,present,scanned,malware,pending,default,1785853888571,""
npm,@servicetitan/uikit-docs,22.11.4,present,scanned,malware,pending,default,1785853888600,""
npm,@servicetitan/uikit-docs,22.11.5,present,scanned,malware,sent,default,1785844182260,""
npm,@servicetitan/uikit-docs,22.11.6,present,scanned,malware,sent,default,1785845937032,""
npm,@servicetitan/uikit-docs,22.11.7,present,scanned,malware,sent,default,1785847276371,""
npm,@servicetitan/unit-tests,0.0.2,present,scanned,malware,pending,default,1785853888538,""
npm,@servicetitan/unit-tests,0.0.3,present,scanned,malware,pending,default,1785853888633,""
npm,@servicetitan/unit-tests,0.0.4,present,scanned,malware,pending,default,1785853889156,""
npm,@servicetitan/unit-tests,0.0.5,present,scanned,malware,pending,default,1785853889191,""
npm,@servicetitan/unit-tests,0.0.6,present,scanned,malware,sent,default,1785843735304,""
npm,@servicetitan/unit-tests,0.0.7,present,scanned,malware,sent,default,1785845985664,""
npm,@servicetitan/unit-tests,0.0.8,present,scanned,malware,sent,default,1785847276347,""
npm,@servicetitan/va-mfe-loader,1.1.1,present,scanned,malware,pending,default,1785853889481,""
npm,@servicetitan/va-mfe-loader,1.1.2,present,scanned,malware,pending,default,1785853889322,""
npm,@servicetitan/va-mfe-loader,1.1.3,present,scanned,malware,pending,default,1785853889285,""
npm,@servicetitan/va-mfe-loader,1.1.4,present,scanned,malware,pending,default,1785853889354,""
npm,@servicetitan/va-mfe-loader,1.1.5,present,scanned,malware,sent,default,1785844006493,""
npm,@servicetitan/va-mfe-loader,1.1.6,present,scanned,malware,sent,default,1785845937000,""
npm,@servicetitan/va-mfe-loader,1.1.7,present,scanned,malware,sent,default,1785847266287,""
npm,@servicetitan/web-components,38.1.1,present,scanned,malware,sent,default,1785846571931,""
npm,@servicetitan/web-components,38.1.2,present,scanned,malware,sent,default,1785846572132,""
npm,@servicetitan/web-components,38.1.3,present,scanned,malware,sent,default,1785846571889,""
